0	0
1	3
2	9
3	18
4	20
5	20
6	18
7	27
8	45
9	42
10	45
11	45
12	50
13	54
14	62
15	77
16	91
17	111
18	110
19	144
20	161
21	168
22	135
23	181
24	180
25	163
26	224
27	217
28	242
29	264
30	252
31	276
32	294
33	288
34	335
35	360
36	366
37	376
38	382
39	421
40	430
41	448
42	481
43	477
44	506
45	516
46	551
47	573
48	591
49	594
50	624
51	682
52	662
53	647
54	681
55	688
56	708
57	742
58	744
59	733
60	763
61	771
62	782
63	846
64	810
65	789
66	773
67	797
68	797
69	794
70	867
71	842
72	801
73	879
74	881
75	903
76	992
77	1256
78	1511
79	1692
80	1984
81	2294
82	2464
83	2616
84	2683
85	2769
86	2761
87	2622
88	2636
89	2584
90	2461
91	2303
92	2085
93	1959
94	1800
95	1601
96	1376
97	1249
98	1098
99	951
100	764
101	619
102	474
103	397
104	202
105	167
106	115
107	47
108	36
109	10
110	14
111	9
112	4
113	3
114	3
115	7
116	2
117	10
118	7
119	5
120	5
121	5
122	4
123	9
124	5
125	2
126	2
127	132
