0	0
1	2
2	1
3	1
4	1
5	4
6	3
7	4
8	9
9	3
10	5
11	5
12	10
13	10
14	9
15	12
16	14
17	21
18	23
19	24
20	24
21	10
22	23
23	10
24	31
25	35
26	23
27	33
28	43
29	32
30	53
31	45
32	51
33	42
34	53
35	43
36	47
37	60
38	55
39	63
40	82
41	67
42	83
43	86
44	84
45	80
46	83
47	90
48	95
49	104
50	101
51	110
52	106
53	100
54	131
55	121
56	92
57	114
58	111
59	121
60	119
61	140
62	124
63	155
64	149
65	128
66	131
67	139
68	144
69	149
70	131
71	133
72	173
no answer
73	0
74	180
75	161
76	209
77	209
78	271
79	285
80	348
81	340
82	385
83	448
84	428
85	406
86	432
87	413
88	487
89	434
90	417
91	400
92	325
93	412
94	365
95	352
96	266
97	291
98	288
99	242
100	229
101	225
102	222
103	195
104	161
105	148
106	139
107	135
108	136
109	117
110	124
111	91
112	89
113	82
114	61
115	68
116	47
117	32
118	37
119	30
120	20
121	16
122	10
123	8
124	6
125	9
126	3
127	1022
